state_x,district_x,market_x,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,_state_clean,_district_clean,_market_clean,state_y,district_y,market_y,lat,lng,source
Andhra Pradesh,Chittor,Chittoor,Gur(Jaggery),NO 2,FAQ,2025-03-06,3400.0,3500.0,3500.0,Andhra Pradesh,Chittor,Chittoor,Andhra Pradesh,Chittor,Chittoor,13.325036,79.6480611,nominatim
Andhra Pradesh,Kurnool,Kurnool,Arhar (Tur/Red Gram)(Whole),Local,Non-FAQ,2025-03-06,2900.0,6471.0,6290.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Chittor,Tirupati,Banana,Bhushavali(Pacha),Small,2025-03-06,8000.0,10000.0,9000.0,Andhra Pradesh,Chittor,Tirupati,Andhra Pradesh,Chittor,Tirupati,13.6316368,79.4231711,nominatim
Andhra Pradesh,Kurnool,Adoni,Arhar (Tur/Red Gram)(Whole),777 New Ind,FAQ,2025-03-06,4006.0,5869.0,5809.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Chittor,Mulakalacheruvu,Tomato,Local,FAQ,2025-03-06,950.0,1350.0,1150.0,Andhra Pradesh,Chittor,Mulakalacheruvu,Andhra Pradesh,Chittor,Mulakalacheruvu,13.8145575,78.2679622,nominatim
Andhra Pradesh,Chittor,Palamaner,Green Chilli,Green Chilly,FAQ,2025-03-06,2000.0,3000.0,2500.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Kurnool,Adoni,Cotton,Bunny,FAQ,2025-03-06,6009.0,7929.0,7620.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Chittor,Palamaner,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,2025-03-06,2500.0,3500.0,3000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Kurnool,Kurnool,Groundnut,Local,Non-FAQ,2025-03-06,4149.0,6500.0,4149.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Yemmiganur,Groundnut,TMV-2,FAQ,2025-03-06,4520.0,5550.0,5190.0,Andhra Pradesh,Kurnool,Yemmiganur,Andhra Pradesh,Kurnool,Yemmiganur,15.7454966,77.5110453,nominatim
Andhra Pradesh,Kurnool,Kurnool,Groundnut,Local,Non-FAQ,2025-04-06,1007.0,5769.0,5011.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Krishna,Tiruvuru,Rice,Fine,FAQ,2025-04-06,4400.0,4600.0,4500.0,Andhra Pradesh,Krishna,Tiruvuru,Andhra Pradesh,Krishna,Tiruvuru,17.1144289,80.6101643,nominatim
Andhra Pradesh,Krishna,Tiruvuru,Maize,Hybrid/Local,Non-FAQ,2025-04-06,2150.0,2250.0,2225.0,Andhra Pradesh,Krishna,Tiruvuru,Andhra Pradesh,Krishna,Tiruvuru,17.1144289,80.6101643,nominatim
Andhra Pradesh,Kurnool,Adoni,Cotton,Bunny,FAQ,2025-04-06,3990.0,7929.0,7859.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Chittor,Tirupati,Banana,Bhushavali(Pacha),Small,2025-04-06,8000.0,10000.0,9000.0,Andhra Pradesh,Chittor,Tirupati,Andhra Pradesh,Chittor,Tirupati,13.6316368,79.4231711,nominatim
Andhra Pradesh,Visakhapatnam,Anakapally,Gur(Jaggery),NO 3,FAQ,2025-04-06,3400.0,3670.0,3535.0,Andhra Pradesh,Visakhapatnam,Anakapally,Andhra Pradesh,Visakhapatnam,Anakapally,17.6935526,83.2921297,district_centroid
Andhra Pradesh,Cuddapah,Cuddapah,Turmeric,Finger,FAQ,2025-04-06,7070.0,10899.0,10336.0,Andhra Pradesh,Cuddapah,Cuddapah,Andhra Pradesh,Cuddapah,Cuddapah,14.4956602,78.8349278,nominatim
Andhra Pradesh,Guntur,Duggirala,Turmeric,Finger,FAQ,2025-04-06,9700.0,10350.0,10250.0,Andhra Pradesh,Guntur,Duggirala,Andhra Pradesh,Guntur,Duggirala,16.328919,80.6238497,nominatim
Andhra Pradesh,Chittor,Kalikiri,Tomato,Hybrid,FAQ,2025-04-06,1000.0,1460.0,1250.0,Andhra Pradesh,Chittor,Kalikiri,Andhra Pradesh,Chittor,Kalikiri,13.6823499,78.8032948,nominatim
Andhra Pradesh,Chittor,Palamaner,Tomato,Hybrid,FAQ,2025-04-06,1100.0,1550.0,1300.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Chittor,Palamaner,Cauliflower,Cauliflower,FAQ,2025-04-06,1400.0,1800.0,1600.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Chittor,Tirupati,Mango,Badami,Medium,2025-04-06,2000.0,2500.0,2200.0,Andhra Pradesh,Chittor,Tirupati,Andhra Pradesh,Chittor,Tirupati,13.6316368,79.4231711,nominatim
Andhra Pradesh,East Godavari,Rajahmundry,Mango,Other,Medium,2025-04-06,1500.0,2500.0,2000.0,Andhra Pradesh,East Godavari,Rajahmundry,Andhra Pradesh,East Godavari,Rajahmundry,17.0050454,81.7804732,nominatim
Andhra Pradesh,Kurnool,Kurnool,Foxtail Millet(Navane),Other,FAQ,2025-04-06,1780.0,1889.0,1780.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Kurnool,Dry Chillies,Local,FAQ,2025-04-06,4799.0,5919.0,5099.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Adoni,Castor Seed,Castor seed,FAQ,2025-04-06,5768.0,5828.0,5828.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Guntur,Tenali,Lemon,Lemon,FAQ,2025-04-06,1400.0,2000.0,1700.0,Andhra Pradesh,Guntur,Tenali,Andhra Pradesh,Guntur,Tenali,16.239216,80.6484323,nominatim
Andhra Pradesh,Kurnool,Kurnool,Maize,Local,Non-FAQ,2025-04-06,1836.0,2169.0,2109.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Chittor,Chittoor,Mango,Totapuri,Large,2025-04-06,1000.0,1500.0,1300.0,Andhra Pradesh,Chittor,Chittoor,Andhra Pradesh,Chittor,Chittoor,13.325036,79.6480611,nominatim
Andhra Pradesh,Kurnool,Nandyal,Jowar(Sorghum),Jowar (Yellow),FAQ,2025-04-06,5333.0,5333.0,5333.0,Andhra Pradesh,Kurnool,Nandyal,Andhra Pradesh,Kurnool,Nandyal,15.8013103,78.0483436,nominatim
Andhra Pradesh,East Godavari,Ambajipeta,Banana,Banana - Ripe,Medium,2025-04-06,1000.0,2480.0,1740.0,Andhra Pradesh,East Godavari,Ambajipeta,Andhra Pradesh,East Godavari,Ambajipeta,16.5930349,81.9547431,nominatim
Andhra Pradesh,East Godavari,Ravulapelem,Banana,Amruthapani,Large,2025-04-06,2300.0,3300.0,2900.0,Andhra Pradesh,East Godavari,Ravulapelem,Andhra Pradesh,East Godavari,Ravulapelem,16.9956639,81.7154378,district_centroid
Andhra Pradesh,Kurnool,Adoni,Groundnut,Balli/Habbu,FAQ,2025-04-06,4149.0,6161.0,4400.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Chittor,Madanapalli,Tomato,Local,FAQ,2025-04-06,1700.0,2000.0,1900.0,Andhra Pradesh,Chittor,Madanapalli,Andhra Pradesh,Chittor,Madanapalli,12.8228649,78.3705177,nominatim
Andhra Pradesh,Chittor,Palamaner,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,2025-04-06,2500.0,3500.0,3000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Krishna,Tiruvuru,Dry Chillies,Dry Chillies,FAQ,2025-04-06,10000.0,13600.0,12000.0,Andhra Pradesh,Krishna,Tiruvuru,Andhra Pradesh,Krishna,Tiruvuru,17.1144289,80.6101643,nominatim
Andhra Pradesh,Chittor,Palamaner,Brinjal,Brinjal,FAQ,2025-04-06,3000.0,5000.0,4000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,West Godavari,Chintalapudi,Lemon,Lemon,FAQ,2025-04-06,1000.0,1800.0,1400.0,Andhra Pradesh,West Godavari,Chintalapudi,Andhra Pradesh,West Godavari,Chintalapudi,17.0976285,80.9637011,nominatim
Andhra Pradesh,Chittor,Palamaner,Cluster beans,Cluster Beans,FAQ,2025-04-06,7000.0,9000.0,8000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Kurnool,Kurnool,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,2025-04-06,3600.0,5589.0,5569.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Nandyal,Paddy(Dhan)(Common),Sona Mahsuri,Non-FAQ,2025-04-06,2000.0,2000.0,2000.0,Andhra Pradesh,Kurnool,Nandyal,Andhra Pradesh,Kurnool,Nandyal,15.8013103,78.0483436,nominatim
Andhra Pradesh,Chittor,Vayalapadu,Tomato,Hybrid,FAQ,2025-04-06,1400.0,1800.0,1600.0,Andhra Pradesh,Chittor,Vayalapadu,Andhra Pradesh,Chittor,Vayalapadu,13.6389705,78.6311294,nominatim
Andhra Pradesh,Guntur,Pidugurala(Palnadu),Dry Chillies,1st Sort,FAQ,2025-04-06,9000.0,12500.0,11000.0,Andhra Pradesh,Guntur,PiduguralaPalnadu,Andhra Pradesh,Guntur,PiduguralaPalnadu,16.2915189,80.4541588,district_centroid
Andhra Pradesh,West Godavari,Eluru,Lemon,Lemon,FAQ,2025-04-06,1000.0,3200.0,1500.0,Andhra Pradesh,West Godavari,Eluru,Andhra Pradesh,West Godavari,Eluru,16.7502863,81.1826126,nominatim
Andhra Pradesh,Kurnool,Kurnool,Arhar (Tur/Red Gram)(Whole),Local,Non-FAQ,2025-04-06,2229.0,6480.0,6170.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Kurnool,Castor Seed,Other,FAQ,2025-04-06,5740.0,5790.0,5780.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Chittor,Mulakalacheruvu,Tomato,Local,FAQ,2025-04-06,1300.0,1600.0,1400.0,Andhra Pradesh,Chittor,Mulakalacheruvu,Andhra Pradesh,Chittor,Mulakalacheruvu,13.8145575,78.2679622,nominatim
Andhra Pradesh,Krishna,Tiruvuru,Paddy(Dhan)(Common),Sona,FAQ,2025-04-06,2450.0,2850.0,2650.0,Andhra Pradesh,Krishna,Tiruvuru,Andhra Pradesh,Krishna,Tiruvuru,17.1144289,80.6101643,nominatim
Andhra Pradesh,Chittor,Palamaner,Green Chilli,Green Chilly,FAQ,2025-04-06,2000.0,3000.0,2500.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Guntur,Tenali,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,2025-04-06,7000.0,7200.0,7100.0,Andhra Pradesh,Guntur,Tenali,Andhra Pradesh,Guntur,Tenali,16.239216,80.6484323,nominatim
Andhra Pradesh,Chittor,Palamaner,Potato,(Red Nanital),FAQ,2025-04-06,1500.0,2500.0,2000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Chittor,Chittoor,Gur(Jaggery),NO 2,FAQ,2025-04-06,3400.0,3500.0,3500.0,Andhra Pradesh,Chittor,Chittoor,Andhra Pradesh,Chittor,Chittoor,13.325036,79.6480611,nominatim
Andhra Pradesh,West Godavari,Denduluru,Lime,Lime,Medium,2025-04-06,900.0,1800.0,1100.0,Andhra Pradesh,West Godavari,Denduluru,Andhra Pradesh,West Godavari,Denduluru,16.7817255,81.1807255,nominatim
Andhra Pradesh,Chittor,Puttur,Mango,Totapuri,Medium,2025-04-06,700.0,1500.0,1100.0,Andhra Pradesh,Chittor,Puttur,Andhra Pradesh,Chittor,Puttur,13.4381418,79.5522138,nominatim
Andhra Pradesh,Kurnool,Kurnool,Black Gram (Urd Beans)(Whole),Black Gram (Whole),Non-FAQ,2025-04-06,5529.0,6697.0,6597.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Cuddapah,Cuddapah,Groundnut,Local,Non-FAQ,2025-04-06,3399.0,6036.0,5496.0,Andhra Pradesh,Cuddapah,Cuddapah,Andhra Pradesh,Cuddapah,Cuddapah,14.4956602,78.8349278,nominatim
Andhra Pradesh,Kurnool,Nandyal,Maize,Deshi Red,Non-FAQ,2025-04-06,2000.0,2000.0,2000.0,Andhra Pradesh,Kurnool,Nandyal,Andhra Pradesh,Kurnool,Nandyal,15.8013103,78.0483436,nominatim
Andhra Pradesh,Kurnool,Kurnool,Sunflower,Bold,Non-FAQ,2025-04-06,4219.0,4309.0,4219.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Chittor,Palamaner,Cabbage,Cabbage,FAQ,2025-04-06,300.0,500.0,400.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Chittor,Punganur,Tomato,Hybrid,FAQ,2025-04-06,1270.0,1540.0,1400.0,Andhra Pradesh,Chittor,Punganur,Andhra Pradesh,Chittor,Punganur,13.4042835,78.5567022,nominatim
Andhra Pradesh,Anantapur,Anantapur,Mousambi(Sweet Lime),Mousambi,Medium,2025-04-06,300.0,3215.0,1800.0,Andhra Pradesh,Anantapur,Anantapur,Andhra Pradesh,Anantapur,Anantapur,14.6783221,77.6065039,nominatim
Andhra Pradesh,Kurnool,Adoni,Arhar (Tur/Red Gram)(Whole),777 New Ind,FAQ,2025-04-06,5706.0,5706.0,5706.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Kurnool,Kurnool,Bajra(Pearl Millet/Cumbu),Local,Non-FAQ,2025-04-06,1350.0,1350.0,1350.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Cuddapah,Cuddapah,Groundnut,Local,Non-FAQ,2025-05-06,3346.0,5699.0,5699.0,Andhra Pradesh,Cuddapah,Cuddapah,Andhra Pradesh,Cuddapah,Cuddapah,14.4956602,78.8349278,nominatim
Andhra Pradesh,Krishna,Tiruvuru,Paddy(Dhan)(Common),Sona,FAQ,2025-05-06,2450.0,2900.0,2650.0,Andhra Pradesh,Krishna,Tiruvuru,Andhra Pradesh,Krishna,Tiruvuru,17.1144289,80.6101643,nominatim
Andhra Pradesh,Krishna,Tiruvuru,Maize,Hybrid/Local,Non-FAQ,2025-05-06,2100.0,2250.0,2225.0,Andhra Pradesh,Krishna,Tiruvuru,Andhra Pradesh,Krishna,Tiruvuru,17.1144289,80.6101643,nominatim
Andhra Pradesh,Kurnool,Nandyal,Maize,Deshi Red,Non-FAQ,2025-05-06,2000.0,2000.0,2000.0,Andhra Pradesh,Kurnool,Nandyal,Andhra Pradesh,Kurnool,Nandyal,15.8013103,78.0483436,nominatim
Andhra Pradesh,East Godavari,Ravulapelem,Banana,Bhushavali(Pacha),Large,2025-05-06,1900.0,2400.0,2200.0,Andhra Pradesh,East Godavari,Ravulapelem,Andhra Pradesh,East Godavari,Ravulapelem,16.9956639,81.7154378,district_centroid
Andhra Pradesh,Guntur,Duggirala,Turmeric,Bulb,FAQ,2025-05-06,9500.0,10200.0,10000.0,Andhra Pradesh,Guntur,Duggirala,Andhra Pradesh,Guntur,Duggirala,16.328919,80.6238497,nominatim
Andhra Pradesh,Kurnool,Kurnool,Groundnut,Local,Non-FAQ,2025-05-06,4298.0,6529.0,5999.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Chittor,Mulakalacheruvu,Tomato,Local,FAQ,2025-05-06,1300.0,1600.0,1400.0,Andhra Pradesh,Chittor,Mulakalacheruvu,Andhra Pradesh,Chittor,Mulakalacheruvu,13.8145575,78.2679622,nominatim
Andhra Pradesh,Chittor,Palamaner,Green Chilli,Green Chilly,FAQ,2025-05-06,2000.0,3000.0,2500.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Chittor,Madanapalli,Tomato,Local,FAQ,2025-05-06,1600.0,1960.0,1800.0,Andhra Pradesh,Chittor,Madanapalli,Andhra Pradesh,Chittor,Madanapalli,12.8228649,78.3705177,nominatim
Andhra Pradesh,Chittor,Palamaner,Potato,(Red Nanital),FAQ,2025-05-06,1500.0,2500.0,2000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Chittor,Chittoor,Mango,Badami,Large,2025-05-06,1500.0,2000.0,1600.0,Andhra Pradesh,Chittor,Chittoor,Andhra Pradesh,Chittor,Chittoor,13.325036,79.6480611,nominatim
Andhra Pradesh,Chittor,Puttur,Mango,Other,Medium,2025-05-06,1200.0,3000.0,2100.0,Andhra Pradesh,Chittor,Puttur,Andhra Pradesh,Chittor,Puttur,13.4381418,79.5522138,nominatim
Andhra Pradesh,East Godavari,Rajahmundry,Mango,Other,Medium,2025-05-06,1500.0,2500.0,2000.0,Andhra Pradesh,East Godavari,Rajahmundry,Andhra Pradesh,East Godavari,Rajahmundry,17.0050454,81.7804732,nominatim
Andhra Pradesh,Anantapur,Anantapur,Mousambi(Sweet Lime),Mousambi,Medium,2025-05-06,300.0,3177.0,1800.0,Andhra Pradesh,Anantapur,Anantapur,Andhra Pradesh,Anantapur,Anantapur,14.6783221,77.6065039,nominatim
Andhra Pradesh,Chittor,Palamaner,Cluster beans,Cluster Beans,FAQ,2025-05-06,7000.0,9000.0,8000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Guntur,Pidugurala(Palnadu),Dry Chillies,1st Sort,FAQ,2025-05-06,9000.0,12500.0,11000.0,Andhra Pradesh,Guntur,PiduguralaPalnadu,Andhra Pradesh,Guntur,PiduguralaPalnadu,16.2915189,80.4541588,district_centroid
Andhra Pradesh,Krishna,Tiruvuru,Dry Chillies,Dry Chillies,FAQ,2025-05-06,11000.0,14400.0,12800.0,Andhra Pradesh,Krishna,Tiruvuru,Andhra Pradesh,Krishna,Tiruvuru,17.1144289,80.6101643,nominatim
Andhra Pradesh,Kurnool,Kurnool,Castor Seed,Other,FAQ,2025-05-06,5860.0,5860.0,5860.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Yemmiganur,Groundnut,TMV-2,FAQ,2025-05-06,5490.0,5490.0,5490.0,Andhra Pradesh,Kurnool,Yemmiganur,Andhra Pradesh,Kurnool,Yemmiganur,15.7454966,77.5110453,nominatim
Andhra Pradesh,Guntur,Tenali,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,2025-05-06,7000.0,7200.0,7100.0,Andhra Pradesh,Guntur,Tenali,Andhra Pradesh,Guntur,Tenali,16.239216,80.6484323,nominatim
Andhra Pradesh,East Godavari,Ambajipeta,Banana,Banana - Ripe,Medium,2025-05-06,1040.0,2560.0,1800.0,Andhra Pradesh,East Godavari,Ambajipeta,Andhra Pradesh,East Godavari,Ambajipeta,16.5930349,81.9547431,nominatim
Andhra Pradesh,Kurnool,Adoni,Cotton,Bunny,FAQ,2025-05-06,6180.0,7929.0,7625.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Cuddapah,Cuddapah,Turmeric,Bulb,FAQ,2025-05-06,5059.0,10599.0,10599.0,Andhra Pradesh,Cuddapah,Cuddapah,Andhra Pradesh,Cuddapah,Cuddapah,14.4956602,78.8349278,nominatim
Andhra Pradesh,Chittor,Palamaner,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,2025-05-06,2500.0,3500.0,3000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Kurnool,Kurnool,Dry Chillies,Local,FAQ,2025-05-06,2500.0,5800.0,2500.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Visakhapatnam,Anakapally,Gur(Jaggery),NO 2,FAQ,2025-05-06,3700.0,4200.0,3950.0,Andhra Pradesh,Visakhapatnam,Anakapally,Andhra Pradesh,Visakhapatnam,Anakapally,17.6935526,83.2921297,district_centroid
Andhra Pradesh,Chittor,Palamaner,Brinjal,Brinjal,FAQ,2025-05-06,3000.0,5000.0,4000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,West Godavari,Denduluru,Lime,Lime,Medium,2025-05-06,1000.0,2000.0,1400.0,Andhra Pradesh,West Godavari,Denduluru,Andhra Pradesh,West Godavari,Denduluru,16.7817255,81.1807255,nominatim
Andhra Pradesh,West Godavari,Eluru,Lemon,Lemon,FAQ,2025-05-06,800.0,2300.0,1200.0,Andhra Pradesh,West Godavari,Eluru,Andhra Pradesh,West Godavari,Eluru,16.7502863,81.1826126,nominatim
Andhra Pradesh,Chittor,Palamaner,Tomato,Hybrid,FAQ,2025-05-06,1160.0,1470.0,1270.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Kurnool,Kurnool,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,2025-05-06,5519.0,5519.0,5519.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Krishna,Tiruvuru,Rice,Fine,FAQ,2025-05-06,4400.0,4600.0,4500.0,Andhra Pradesh,Krishna,Tiruvuru,Andhra Pradesh,Krishna,Tiruvuru,17.1144289,80.6101643,nominatim
Andhra Pradesh,Chittor,Kalikiri,Tomato,Hybrid,FAQ,2025-05-06,1000.0,1460.0,1250.0,Andhra Pradesh,Chittor,Kalikiri,Andhra Pradesh,Chittor,Kalikiri,13.6823499,78.8032948,nominatim
Andhra Pradesh,Chittor,Palamaner,Cauliflower,Cauliflower,FAQ,2025-05-06,1400.0,1800.0,1600.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Guntur,Tenali,Lemon,Lemon,FAQ,2025-05-06,1000.0,1800.0,1400.0,Andhra Pradesh,Guntur,Tenali,Andhra Pradesh,Guntur,Tenali,16.239216,80.6484323,nominatim
Andhra Pradesh,West Godavari,Chintalapudi,Lemon,Lemon,FAQ,2025-05-06,1000.0,1800.0,1400.0,Andhra Pradesh,West Godavari,Chintalapudi,Andhra Pradesh,West Godavari,Chintalapudi,17.0976285,80.9637011,nominatim
Andhra Pradesh,Kurnool,Kurnool,Foxtail Millet(Navane),Other,FAQ,2025-05-06,1769.0,2529.0,2059.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Chittor,Tirupati,Mango,Other,Medium,2025-05-06,700.0,1200.0,1100.0,Andhra Pradesh,Chittor,Tirupati,Andhra Pradesh,Chittor,Tirupati,13.6316368,79.4231711,nominatim
Andhra Pradesh,Kurnool,Kurnool,Black Gram (Urd Beans)(Whole),Black Gram (Whole),Non-FAQ,2025-05-06,2609.0,6109.0,6109.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Adoni,Groundnut,Balli/Habbu,FAQ,2025-05-06,4550.0,6291.0,5891.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Nellore,Gudur,Groundnut,Balli/Habbu,FAQ,2025-05-06,6783.0,6860.0,6840.0,Andhra Pradesh,Nellore,Gudur,Andhra Pradesh,Nellore,Gudur,14.3694176,80.0393888,overpass
Andhra Pradesh,Kurnool,Nandyal,Paddy(Dhan)(Common),Sona Mahsuri,FAQ,2025-05-06,4600.0,4600.0,4600.0,Andhra Pradesh,Kurnool,Nandyal,Andhra Pradesh,Kurnool,Nandyal,15.8013103,78.0483436,nominatim
Andhra Pradesh,Chittor,Bangarupalem,Mango,Badami,Large,2025-05-06,2000.0,2500.0,2250.0,Andhra Pradesh,Chittor,Bangarupalem,Andhra Pradesh,Chittor,Bangarupalem,13.1909599,78.912899,nominatim
Andhra Pradesh,Chittor,Vayalapadu,Tomato,Hybrid,FAQ,2025-05-06,440.0,1800.0,1600.0,Andhra Pradesh,Chittor,Vayalapadu,Andhra Pradesh,Chittor,Vayalapadu,13.6389705,78.6311294,nominatim
Andhra Pradesh,Visakhapatnam,Chintapally,Turmeric,Finger,FAQ,2025-05-06,7000.0,8000.0,7500.0,Andhra Pradesh,Visakhapatnam,Chintapally,Andhra Pradesh,Visakhapatnam,Chintapally,17.6935526,83.2921297,district_centroid
Andhra Pradesh,Chittor,Palamaner,Cabbage,Cabbage,FAQ,2025-05-06,300.0,500.0,400.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Kurnool,Kurnool,Maize,Local,Non-FAQ,2025-05-06,1869.0,2069.0,2063.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Chittor,Chittoor,Gur(Jaggery),NO 2,FAQ,2025-05-06,3500.0,3600.0,3500.0,Andhra Pradesh,Chittor,Chittoor,Andhra Pradesh,Chittor,Chittoor,13.325036,79.6480611,nominatim
